calories,fats,proteins,carbs,temperature,humidity,shelf_life,cost,sustainability_fact,potassium(mg),sodium(mg),product,rating
270,4.914551134352138,13.926006107450053,24.799231031103943,22.88293245721374,85.57581518792846,7,48.25086785313205,10.203019527835398,188,453,bread,7
231,7.023035418617286,2.706898210990216,26.4087766550615,43.292573903506266,39.15109874331465,8,52.08534148263804,3.170623761628419,119,541,bread,4
295,6.602181084776767,17.982005524027684,11.840853834044019,4.100048789075372,68.796452621125,4,57.302307839062436,3.817196973699521,129,489,bread,4
256,1.8527780330533117,12.753479032577069,17.468959017289606,8.549143958701826,27.47344966844329,5,58.51684898474615,9.028331843236282,114,474,bread,8
276,5.924353682334872,4.936485885629964,44.49152233984078,5.704600725966625,46.33282757457158,4,36.10184097103693,5.076463712644615,197,543,bread,5
259,9.448918016036435,7.810291757627539,53.803127216136474,32.5634110008276,60.61406335924255,3,51.68944149176761,6.476128315080184,126,516,bread,5
282,6.175582805265824,3.768333428009041,60.05874736934004,39.86643222781643,87.08800410672794,4,53.123358284623436,7.501606288027709,145,429,bread,5
288,1.2876971360639748,8.875944653925181,36.69957249472395,25.33111598281243,10.709755586526013,6,52.71931527075312,5.221608580646221,142,517,bread,5
250,9.460831094592457,4.214980774438765,61.874346798635415,5.649390856955094,55.03994496865295,8,51.63066933167009,5.435277831004247,185,422,bread,4
223,6.414011613644634,15.530018438098686,45.721435502633305,37.49769025594878,35.564036109976335,4,43.80371839557591,5.969640502038759,126,423,bread,3
244,1.2540078903708,2.7657856594424537,42.76950668887656,18.176207883983114,25.47571485355574,4,58.67324564467567,0.10439744203845336,156,469,bread,2
297,9.308152463400342,16.248441074406173,15.956751931904465,21.24546935240403,22.456924172714395,8,58.39630288180892,0.2822447419493046,191,501,bread,4
275,8.280544579940075,13.30663925914354,69.18134412771386,4.41729409536174,89.52444358847896,9,45.71515395970323,3.08651330826781,144,520,bread,5
227,4.654087132883531,10.842227527693366,59.10028462745373,29.67178575223518,53.635194524284685,8,50.44047550690069,9.738661172471117,113,575,bread,6
246,7.225122211557531,14.983921967319965,24.083029807810927,32.160452357601535,72.47284481292982,6,51.812470482148214,2.8372859457172916,166,467,bread,4
234,7.187806186675233,5.64246233170901,22.733953725766018,25.683909831455075,50.64389779323511,3,55.36236355811437,5.088447022796628,131,482,bread,2
268,6.472306562543528,4.2660970997789365,38.23847955133861,10.659573821120022,60.41440137807993,5,32.324480356131495,7.177882159202727,171,403,bread,10
268,1.5428263174278878,3.7779790900775536,45.01709680378989,42.92929786156681,59.06722531957822,7,49.015867781899864,3.7120633011772406,119,514,bread,5
227,5.695943261999732,18.080934461037504,47.103179427290065,7.3898814807900335,10.549194629585568,1,35.1494582534663,1.3306673059430965,118,551,bread,4
275,8.788050240712044,18.699354486154146,67.79316331672956,46.92259753781612,67.79479554903763,3,33.38158158887681,2.312385607761503,165,538,bread,6
253,6.10946130381374,14.802004652103086,64.74765133685912,11.429984469176702,37.4712913288655,6,43.77622276623674,3.853469590890387,178,528,bread,5
254,7.077451201948901,9.28609851983604,13.627457981252501,30.90815177419176,66.71002456844487,9,38.39676452684288,10.50765280731892,165,487,bread,10
265,4.980342684650565,12.99178681788486,20.75443761863509,8.753390182105703,33.994379207715184,1,55.76886191043258,2.6631627367444604,160,483,bread,1
286,4.799299734330641,6.897400369897836,38.35589713152358,13.047663748375793,78.1313354013489,6,32.830060872308565,3.302562055849942,195,535,bread,9
253,3.6856907436111084,13.57549094977115,58.4648628175026,23.253988405090293,50.1476712568318,3,57.650343884105425,5.289674423699505,183,472,bread,2
244,1.4479379737074112,13.800780934525447,43.62271236323402,31.534053980849286,59.987465056361636,1,36.77753691776218,4.829081460691992,150,549,bread,6
235,3.7617230514816695,5.795067061065131,20.863255558581873,25.58604781910535,25.55956516499867,9,42.265796632406904,1.8134990426672117,181,442,bread,4
250,9.167389146323403,19.960420982641278,30.987559301942127,19.75379293227063,53.56246688907618,4,35.2735107567754,4.913954487783027,116,583,bread,5
265,2.2084895028378098,9.205280871098815,57.58219618691335,6.576759945054467,59.05493839227309,5,51.6542346790134,9.804345594023745,158,520,bread,6
210,7.366789180683311,9.695310538250842,54.243889173706,39.364157191075535,14.18746590890585,5,37.39779521405696,0.86111610406108,132,565,bread,6
257,6.743823956110694,19.769731787322165,21.472040283893378,19.55616650191111,32.84253978620206,5,57.94612282522026,0.5621121307608788,142,424,bread,3
245,6.188795554171965,14.236721629721035,66.55766564715992,16.80132787353534,64.63581149832913,9,50.09832103143752,8.832309926400283,125,464,bread,7
221,7.530910354981826,3.965901918924289,61.205194309081214,6.23380757876712,40.924493189038,4,52.479555467887515,1.9557312586222886,109,466,bread,1
229,2.585843503311046,6.970041397831499,33.63650584217237,18.331108348748543,77.00380343026416,1,50.0930714955953,6.953659041171645,126,542,bread,5
217,3.5689356733530473,16.534171682678007,27.345790836271537,11.221288470173945,75.59589057706799,3,32.442033563310474,10.020874993037264,107,460,bread,9
213,9.739672913739527,19.34190445713004,38.782310074981545,39.901427427170944,65.96555004158489,1,41.7847615613065,3.3235577915116745,140,579,bread,4
230,9.928354477086014,5.8073723941884,15.065267984742405,5.423168695417402,66.94195544337215,7,30.529852304386264,9.145697365979032,169,564,bread,10
212,2.9305678173867715,13.669760067649994,51.94904388873112,39.27307838557242,85.55598412344072,2,49.18107999302975,8.320589446941812,199,496,bread,5
241,2.9366758213539574,4.433692278705219,57.20604848660063,9.445891996079503,60.56351629151902,7,42.95517460786672,5.867947083390882,192,431,bread,6
232,6.942509400183635,19.69085585958307,63.54879457523139,20.21049144034837,62.32658251730446,2,44.36933377820053,8.112118855528394,155,520,bread,6
244,5.826913758824296,7.222314394637278,59.61501559165676,49.73084570633354,66.68478555561438,8,46.892341604295225,10.496409928702587,174,532,bread,7
224,7.356452936069156,15.833316915646687,25.25848907519963,30.03989928883259,10.56234938105085,4,31.385531672296462,4.456910417008716,121,592,bread,6
264,3.909453173038913,4.125292331116772,22.599524237651387,1.6510135921791347,39.36368687713539,4,47.2768554207085,2.8096980226797785,167,506,bread,1
245,6.599474055994432,4.9621562941879915,64.68322717773688,9.428230247887603,73.04692890681973,8,46.94692396555058,5.270525631692747,136,593,bread,5
234,3.0286030632306775,9.852426383028725,27.244779562521536,0.34593632880858816,41.10273358707596,7,58.69691890718991,6.206898970291105,126,586,bread,6
248,3.01417479029967,4.060129215222416,25.852552059406513,22.179231903421787,89.37825735537531,2,34.82946928767129,0.04831339640489962,107,527,bread,6
288,3.229941767033046,2.449656755611834,60.556111513136266,11.052231768969628,29.384232022807318,9,43.35378374445937,4.013860298319334,174,452,bread,5
235,9.753491404900311,4.879565919759978,46.986714447869716,10.32778608678226,71.50267466939908,2,36.63670610700762,7.418558584587579,189,451,bread,8
277,3.485403850722721,3.496064348974511,63.19124422431123,28.223698221888725,69.39870771768642,5,44.622529041562345,0.2640831864122175,116,536,bread,5
289,9.538964017484727,11.148472210921542,60.44366423573061,43.71119440622496,87.77590528257939,3,39.049495890764575,0.3547985706540512,186,449,bread,5
216,5.40845260558396,16.738098948329082,57.091646947898,2.0904438199299378,21.717406367657233,9,56.5436380469495,0.0798109227640671,138,448,bread,3
253,2.843425532679668,16.82744003793195,29.192565971166218,32.649046847153336,24.582121152051883,1,45.21232123319409,7.995037548505162,175,589,bread,4
296,7.786005388467961,8.426305798672924,15.531802854538947,49.63559721535363,60.82380262564625,4,32.97947315901282,5.139416925414041,153,430,bread,8
206,2.084346659362366,2.85115638086613,67.46083792289352,31.257381517494657,67.80847111049209,6,42.35140699287321,10.602163991600463,186,479,bread,8
274,8.22854528186894,4.252346647667284,58.07822512774206,37.96749102554518,48.02421438482378,4,47.07675871062049,10.943099512060256,192,428,bread,4
254,1.5938683961337738,17.869165423772216,64.58214762410188,3.3706322779787525,23.113554401021812,5,45.260187352924504,2.8934658893765297,110,484,bread,4
264,2.8501173459374134,18.553999274139887,36.92711668331478,49.645455527356624,56.54137804068455,5,37.12540723815082,1.1968522420977354,158,430,bread,6
207,3.676603459863993,15.922898383837921,27.5871470377554,18.53323778716238,65.37666801912967,4,56.8386344485368,3.142297200218006,198,440,bread,3
226,6.5178193986415485,8.154347228970632,40.14671383070217,18.007788917104158,35.177199250356054,8,55.994298117728846,8.346316674398672,190,560,bread,6
216,9.563007923564815,15.91624712533122,19.678995883675086,29.164572831401998,19.562176625293503,3,57.02591863104432,1.8032687601766186,124,445,bread,1
204,5.782365522003961,7.453221525915006,30.231259248494776,27.13588469183629,21.967446563905987,4,58.495928495231034,5.340314572319354,154,515,bread,2
249,8.912016990828942,6.0605373603995165,58.824828115220235,41.80567431620631,83.66173782110486,3,35.37525524074711,0.040710073497134625,105,549,bread,5
240,5.319766202785413,13.55605787419316,15.853147741943241,29.492848246390263,73.10487916992969,7,37.02964830334327,4.005921643551755,102,556,bread,9
211,5.4844456763418785,17.14444125641954,26.75612905098812,7.396959494640937,62.105193955154604,9,36.567312971956284,8.04098556444194,171,596,bread,10
277,2.0271586214575064,9.12106819675099,61.4901812820883,7.831730631549233,67.5051448331808,3,30.04957357420479,2.700718022561212,156,481,bread,6
227,9.170251022615336,3.9059707250326063,39.05662213248637,26.38221212229363,21.52727364241164,2,44.48339376690604,9.384557468621109,128,554,bread,5
263,8.507886420773525,13.107370471891048,65.09338880370015,16.47323988387906,22.696364437312397,6,54.179040009887174,6.780923825658425,153,597,bread,6
201,5.1451354028773455,18.708394638346807,19.532788213789665,38.863190748706735,55.834382270713874,3,54.85179908836512,10.842533471356015,194,430,bread,4
290,5.538429489589387,15.181405516890136,24.83091508644292,19.9658694765594,15.541281112482821,9,56.22099440794934,2.2635935827109286,173,501,bread,3
286,1.4326693011417886,6.1723128114344785,40.8929452541288,45.73715719471254,76.4944534457281,2,40.01342257036169,6.902632214714819,100,449,bread,7
234,9.769365989133515,5.774633954349998,56.02223403043323,40.81193172522492,66.9648630820549,7,38.47976992453258,9.301360491227662,145,428,bread,10
272,5.868035822997213,19.98158666399272,17.306450459546767,46.34488591734056,25.551621487469305,5,49.46564262877319,5.313840837833448,166,453,bread,5
288,2.8133245916306144,16.656954347484252,59.591719258807366,5.520705848655555,52.644173912309846,6,32.929533196975534,7.022416016871671,178,452,bread,10
251,9.539452241611261,5.5879838708842415,63.35640475252846,6.056449462368013,23.989916588203908,3,52.39488922527205,5.903773854032085,165,437,bread,2
269,4.603022221336571,17.403019119273342,62.77816097130496,17.079546413589263,56.242451788225544,2,59.17862205620713,10.65654519920098,158,549,bread,4
213,6.331337063447069,11.289778964135708,46.70674192967843,1.0541604911497637,51.5301794274287,4,47.87252258900513,4.645349605784286,124,488,bread,2
240,8.040384970269596,13.362716470769174,13.933110041154729,26.66836864093386,21.783412524865575,8,51.2252879634814,7.474141693589396,123,541,bread,7
283,6.210838412975558,8.876398503626879,21.01894915502447,18.624649493403144,84.41321153026149,9,58.451331231780394,6.54931878827314,122,564,bread,7
260,3.257118138812249,19.435536570098787,57.952883929027664,9.516529324268802,13.971246692599859,1,54.10455568020055,10.804646078563803,138,570,bread,4
210,2.868816142125432,17.969331971672688,31.65758136029802,15.991909565595847,51.28291658558899,2,46.59255250828967,8.350625387718472,143,571,bread,4
232,3.011536408354975,5.534354292351345,61.297697341528774,27.432178570762122,37.07778475432838,6,40.60093851752279,10.9940640199893,167,596,bread,7
288,2.319087049291268,13.043861781173701,10.242179193946289,27.90734008864278,16.893804564922377,9,49.39220411755818,4.090903267552217,179,506,bread,5
240,4.402443904912282,18.643017867794264,62.706544874997626,43.50473530648191,72.91063991953179,5,47.90530105190363,5.4211746984235285,187,500,bread,5
271,1.0309357535550152,7.271989047433032,42.307163625507314,37.83892124254297,16.529876047453527,7,36.20917372700039,5.297454853031982,185,498,bread,8
269,2.638034156281354,16.430637567525952,54.61911692382607,21.46225720832991,54.768006807146094,1,43.14977507989104,2.7256829638084676,176,412,bread,2
261,4.15078485782305,3.9444745175964617,41.034618456415174,28.617316273030525,28.956463047678376,4,58.179612522864716,5.323422941382269,124,435,bread,2
249,3.1048064103480932,11.52052783955779,60.42787895359141,10.306611581760649,20.53443483093986,5,46.066922110100194,0.37715551912532275,126,431,bread,3
205,3.9169605730797636,15.68694710543442,59.42127905039435,41.673097408249205,59.20533192477515,3,34.879962536622834,4.851922032318847,167,493,bread,6
291,2.0421823465713924,3.8817786208649596,42.62000798995682,28.94470792567896,16.361356521476644,9,49.72138941705485,5.267775184334571,143,589,bread,4
282,4.3443507117181035,6.982922747462736,59.49589407746281,26.52946847132854,51.79994796932878,9,40.26912537386917,2.1801648642699654,133,529,bread,4
278,3.8873725226026066,19.46860134616462,56.73157457924373,44.57589335722901,15.029001669683248,1,34.11128794232418,2.0941477241452136,193,404,bread,5
269,2.7763049487132005,18.57941990332904,59.08036679619567,27.266920998455756,28.80391031899883,1,41.19335966251448,0.08094040945256664,138,404,bread,2
282,2.8977886124316057,13.557641304501225,62.605224765192574,23.04603108684552,51.84643432047964,8,31.997797392040855,7.551442511525927,169,476,bread,10
213,1.779573622644084,8.248393679250789,18.52867037910708,44.75131089666508,58.608582259921036,1,50.73610014305045,9.667485737797078,139,550,bread,5
218,7.000828941907093,9.60131690470697,68.97781571565434,43.003970791677766,86.36728091582414,8,46.21961838232441,6.254200619082097,165,530,bread,7
293,7.667855591032622,11.991063165031033,54.23370678627072,5.12701461299473,50.25911205988721,4,41.838132374175814,2.315474001255006,196,513,bread,2
235,3.2748291535830814,4.5402485847516845,59.31036519435971,41.44214241579749,88.47704131411247,7,40.01114395015286,6.288909566842502,149,537,bread,8
281,2.2379755428591133,3.3470528687082606,50.5373530039279,25.563182011669998,19.41289471191153,2,51.02301317973854,9.154608398451499,127,442,bread,4
270,7.583756914292507,17.401919807309724,55.75218268163941,49.726777705357584,63.937475076640276,3,47.02756915684983,9.50890970010752,110,437,bread,5
265,3.0710198188529962,9.687821798754898,55.66736956414849,16.85850997228889,65.82983148949434,5,35.89315955269871,10.959218331511327,193,527,bread,10
251,6.156208305074437,7.385654981543996,24.67704918141776,10.602376922412788,14.438737942105142,6,39.20624317362461,5.266834358425128,162,506,bread,7
